Sentence,Polarity,Subjectivity
" Indian Islamic cleric Maulana # TauqeerRaza threatens soak India blood ; create bloodbath Delhi streets Home Minister @ AmitShah n't abrogate country 's # CAA Law . In another video shot days # DelhiRiots , warns PM @ NarendraModi . https : //t.co/6CeqJ0gmMt",0.0,0.0
 Darling sends Delaware CAA semis win Charleston # CofCBasketball https : //t.co/qwMmZDqZL8 https : //t.co/SSJLpht32A,0.8,0.4
" 33yr old Anand , Hindu Munnani activist brutally attacked Jihadis Tamil Nadu returning pro-CAA rally He attacked Rods 2xihadis bike , one identified `` Nowshad '' Pain Hindus r going thru land😥 https : //t.co/Sk0CKckg75",-0.3875,0.6
" Anti CAA protesters pelting stones Delhi Police , young Brave IPS officer falls chased , If police officials attacked India 's national capital , secure life common man ? # SwamiDipankar_को_सुरक्षा_दो # OhGodItsFriday # OGIF https : //t.co/uM3JuWMRBy",0.25,0.625
 Non Muslims overrate capacity India stop harm minorities . After butchery stories saying could happen . It happens . Needs stopped root . No CAA No NPR No NRC .,0.0,0.0
 Would home ’ need experts ?,0.0,0.0
 RT @ oldhandhyd : IPS officer protesting # CAA ? # NRC ? https : //t.co/eHy5ahdZ1G,0.0,0.0
" Bangladesh Mullahs spill venom PM @ NarendraModi streets Dhaka . They r protesting India 's new # CAA law . As I said earlier , entire # AntiCAAProtests anger able turn West Bengal Muslim majority state like J & amp ; K. https : //t.co/NFBC7P1A1Q",-0.01272727272727272,0.48090909090909084
" @ Abihabib Ma ’ , ’ write article ! ?",0.0,0.0
 Today : - It discovered Priyanka Vadra sold painting Rana Kapoor 2 crores . - ISIS involved anti-CAA agitations . - 3 dead bodies found Shaheen Bagh . Mainstream media today : How Yogi Adityanath put posters rioters demand compensation ?,-0.2,0.4
" Suppresed Pakistan came India years back n living Delhi . No education , health hygiene , electricity . We Photography School raising take matter authorities . Please Help . @ HMOIndia @ PMOIndia @ ArvindKejriwal # CAA # iip # psr @ LtGovDelhi https : //t.co/CNod163AoQ",0.0,0.0
" I guarantee ’ whatever amount bribe might pay , 40 plus teenage son ’ given Indian citizenship . For others like us , read Citizenship Act . Advise .",0.0,0.0
 Delhi riots encouraged possibly directed Islamic State operatives . Time blamed Hindus see abetting Jihadi terrorists well making false charges .,-0.20000000000000004,0.8
" Yogi govt put hoardings names , addresses & amp ; photos anti-CAA protesters . Allahabad HC ordered removal hoardings . Now waiting Yogiji put hoardings names , addresses & amp ; photos HC judges passed order .",0.0,0.0
 @ sgurumurthy @ kanimozhi @ HKupdate @ girishalva @ prafullaketkar @ Prof_Hariom @ ranganaathan @ jspandey_ @ SaveSabrimala @ ensine @ MaheshJoshi_MJ @ jsaideepak @ advmonikaarora @ ShefVaidya @ rvaidya2000 @ HinduAmericans @ Swamy39 @ vhskerala @ mohandastg @ TVMohandasPai @ mariawirth1 @ sankrant @ Koenraad_Elst @ davidfrawleyved @ fgautier26 @ rishibagree @ DrGPradhan @ IndianInterest @ anuraag_saxena @ AAOLion @ anujdhar @ PanickarS @ majorgauravarya @ GeneralBakshi @ AskAnshul @ RatanSharda55 @ shakkuiyer @ sanjeevsanyal @ RajivMessage @ Aabhas24 @ madhukishwar @ MakrandParanspe @ swapan55 @ vivekagnihotri @ UnSubtleDesi @ TarekFatah @ MD_Nalapat @ kumarnandaj @ IchBinGorg @ nkgrock Intelligence agencies uncover Pakistan funding Delhi riots anti-CAA protests Long hands ISI https : //t.co/qAkZ2sSzeZ,-0.05,0.4
" There historic reason CAA , humanitarian law , India ’ civilisational responsibility . Watch video Vested Properties Act used systematically seize properties Bengali Hindus East Pakistan . @ storiesofBHs https : //t.co/p0DuubEIrr",0.0,0.0
" @ khanumarfa Not Constitution Farfa They saving illegal immigrants Bangladeshi Pakistani , like people Riots Burn India ... ... It 's Not Protest 's Fear NRC Govt throw illegals Boundary",-0.5,0.5
" Theory : Beti bachao ... Practical : Sengar , Chinmayanand , Brajesh Thakur T : Nationalism P : ISI Agents T : Respect Army P : Pulwama T : Vikas P : Godhra , Delhi , Economy Disaster T : Vasudhev Kutumbhkam P : CAA T : Justice women P : Jasoda Ben T : We P : I 🙄🧐😑",0.0,0.0
" In Gokulpuri , 53-year-old man , Mohinder Singh , along 28-year-old son Inderjeet saved 60 lives . They helped several Muslim families , attacked mobs , reach safer places . Salute Heroes ❤️❤️ @ SikhProf read . https : //t.co/MUiz1MESxu",0.0,0.0
" We Are Seeing , First Time , Sustained Countrywide Movement Led Women https : //t.co/lPCGyicQe4 via @ thewire_in ? lang=en",0.25,0.3333333333333333
 RT @ cmellaniac : # Delhi Police detains couple linked # ISKP instigating anti-CAA protests https : //t.co/jKh2AQCPF8,0.0,0.0
" The AG , responded Allahabad court 's order hoardings taken , questioning court ’ jurisdiction saying PILs filed behalf “ break law ” . https : //t.co/DUb3W6WYPK",0.0,0.0
 OKAY I HAD FORGOTTEN ABOUT THIS UNTIL RIGHT NOW BUT WILLIAM & amp ; MARY IS THE ONLY PEP BAND IN THE CAA THAT DOES N'T EMP… https : //t.co/Uc8BcQoEcV,0.2619047619047619,0.6785714285714285
 RT @ Pappugandhig : # CAA first step # NRC https : //t.co/UHFTQDHh5m,0.25,0.3333333333333333
" In ⁦ @ swapan55⁩ flags recurrent heartache ‘ crucial divide analysis activism appears disappeared India recent months ’ Not recent months , totally disappeared . https : //t.co/YAojwBa5fy",0.0,0.5625
" Delhi : Kashmiri Couple IS links Detained From Jamia Nagar , Police Say They Were ‘ Inciting Anti-CAA Protests ’ https : //t.co/xuRF7YQpv9 via @ swarajyamag",0.0,0.0
" Lo ji ! It begun . Can tell many Hindu nationalist t*rror mobs arrested despite faces visible camera ? The system used criminalise , demonise & amp ; punish like many . 'Constitutionally ' https : //t.co/nHHrxDLs1U",0.5,0.5
" Kudos Allahabad HC taking suo moto cognizance obnoxious posters anti CA protestors put UP Police orders Gangstar CM Adityanath . Many HCs faithful Constitution & amp ; rights people , unlike , I must say , present SC https : //t.co/j6DkIroADE",0.25,0.25
" Nitish Kumar Has tried mislead people Bihar merely reverting 2010 questionnaire As report shows , makes mo difference . NRC generated NPR time . The old questionnaire still lead NRC NPR must stayed https : //t.co/OjMhni6Qnw",-0.2,0.35
 # Oppose @ Princeton # University 's # MisRepresentation # CAA & amp ; # Hurting # Hindu # Americans & amp ; # India . Please # Support # Signing # Petition🙏 @ POTUS @ PMOIndia @ narendramodi @ GOP @ NJGOP @ njassemblydems @ AmitShahOffice @ AmitShah https : //t.co/qoMmsviCsS,0.0,0.0
 Women Shaheen Baghs India fighting us free ~ Kavita Krishnan ( @ kavita_krishnan ) # BraveWomenOfShaheenBagh https : //t.co/GPpGVsOSNy,0.4,0.8
 It shameful see protecters law & amp ; order became puppets politicians & amp ; sectarian like . Wake u… https : //t.co/YfIfHWyAWF,0.0,0.0
 RT @ BlueHensRawak : Great team win @ DelawareMBB - done yet ! # BlueHens # PGS,0.9,0.575
" Some Kashmiris , Muslims , falsely implicated plot discredit protests . When Muslim Kashmiri , become dual criminal eyes state . This beginning long operation outspoken Muslims . https : //t.co/xtwRgryUpi",-0.2833333333333334,0.4833333333333334
 @ lokarlorajniti @ khanumarfa MANY ARE MORONS ARE `` R ... ... ... ... .NDI `` TYPE PERSONS WHO ARE MISUSED BY CRIMINALS… https : //t.co/B0lIfc53RS,-0.15000000000000002,0.75
 The rapidly changing religious demography # India cause national concern timely action This threatens India 's balkanization democracy # CAA # IslamicSeparatism # India2050 # HinduRashtra https : //t.co/FIZLtHyWpA,0.05,0.175
 RT @ NarenMenon1 : These people openly supported @ ShashiTharoor chetta,0.0,0.5
" @ ImAnubhavReddy @ imvangasandeep # NRC , # CAA nothing BJP PM . This needed India Indi… https : //t.co/PCjO82XKwn",0.0,0.0
 # KCR opposing # CAA # justforfun 😂 https : //t.co/wNGaZC7y8f,0.0,0.0
 @ PawarSpeaks You clearly ’ read CAA bill .,0.10000000000000002,0.3833333333333333
 @ JJHTweets And later really really leave . # CAA,0.1,0.1
" Two points important context : - 1 . Shia protest circuit active India Solemani 's assassination US ; 2 . Kalbe Sadiq Kalbe Jawwad making fiery statements CAA . Sadiq 's son named Lucknow riots , Jawwad first rush Delhi .",0.17222222222222225,0.6444444444444445
 UP Rights Panel Visits Muzaffarnagar Over Alleged Atrocities Children During CAA Violence https : //t.co/SSBsVV1rR4 # livenewsindia,-0.1,0.1
 Now @ AltNews ‘ fact check ’ using aasamani software tell couple ’ real names Jaideep Swamy Hira Balwant Baid connected RSS ! Wait .,0.25,0.30000000000000004
 Why @ nytimes @ washingtonpost @ BBCWorld @ BBC writing ! Have fallen victim guiles Jihadi Khan ?,-0.07500000000000001,0.05
 I heard answer bullshit ! Your trust means nothing ... bullshit nothing answer ! ! Do go producer say..please trust get money back show something quantitative..like script ..or budgetary plan ?,0.0,0.0
 Just think cost much taxes extra paperwork airbus decides move plant somewhere… https : //t.co/4j0sYugjYQ,0.1,0.15000000000000002
" https : //t.co/g4wCqMll5u one response piece senior counsel , QC Mr. Salve . 1. one apply citizenship india `` illegal migrants '' ( sec . 3 , 4 , 5 , 6 Citizenship Act , 1955 ) . ? entering india without valid passport , visa crime .",-0.3,0.55
 RT @ Garima43009722 : Ye support jamia wale celebrity kahn gaye https : //t.co/fogqyF3Gwv,0.0,0.0
 RT @ TonySahajlain : # KCR opposing # CAA # justforfun 😂 https : //t.co/wNGaZC7y8f,0.0,0.0
 “ IS-linked couple arrested southeast Delhi 's Okhla | Times India ” “ accused instigating anti-CAA protests motivating youths carry terror strikes ” Must lots spare time protests terror strikes . Bullshit story . https : //t.co/0Cm1TPZYkX,0.0,0.0
 RT @ _sayema : Allahabad High Court orders removal hoardings anti CAA protesters 3pm,0.16,0.5399999999999999
 RT @ bainjal : Thank Allahabad high court much needed intervention,0.18,0.37
" I kept celebrating fearless defiant women India kept resisting CAA ground forgot acknowledge mother women ’ day . Nevertheless , power Ammi going regularly sitting protest Clock Tower Lucknow . https : //t.co/YCZ5q1hte6",0.0,0.07692307692307693
" US religious freedom commission @ USCIRF perpetuates misinformation # CAA https : //t.co/BJAySHkcxQ Lost false misleading propaganda real victims CAA intended help : religiously persecuted refugees Afghanistan , Bangladesh , Pakistan . https : //t.co/89tOuIkL4U",-0.06000000000000002,0.3
 The society thankless got today never thankful given bestowed with.… https : //t.co/xZV0kMJh0L,0.0,0.0
" *For inciting anti-CAA protests* . How exactly *incite* protest ? Is protesting illegal country ? Kashmiri . Muslim . Straight Bollywood movie plot . The rate going , I assumed SB would arrested IS . https : //t.co/hkLGgz99gE",-0.016666666666666663,0.3833333333333333
 The true face anti-CAA protests abeetted India . # IslamicState operatives held among instigating protests . https : //t.co/pwQQ8Ktnu3,0.35,0.65
 Bucking Elon W & amp ; M CAA quarters . Nathan Knight presented Player Year Defensive… https : //t.co/OQNRNen9vK,0.0,0.0
 @ genocide_watch @ UNHumanRights @ ICJ_JudgeSu2019 @ narendramodi @ UNHumanRights @ OIC_OCI @ guardian @ scigovin… https : //t.co/enIE5c5rwD,0.0,0.0
" I trust prime minister political leader , puts India first , party next self last . India secure hands present times turmoil . # iTRUSTMYPRIMEMINISTER",0.10833333333333334,0.18333333333333335
 There loads good vibes arena right ... The CAA Tournament place .,0.4928571428571428,0.5678571428571428
 The bench termed action Uttar Pradesh authorities “ highly unjust ” said absolute encroachment personal liberty individuals . https : //t.co/w9vDWsztEy,0.115,0.46
 RT @ daily_cbb : There loads good vibes arena right ... The CAA Tournament place .,0.4928571428571428,0.5678571428571428
 @ AshrafFem Quwait - autonomy - intolerance - 3 people arrested deported anti Islam anti Mu… https : //t.co/id29vt4wgF,0.0,0.0
" Blue Hens end 9-game losing streak Charleston , advance CAA basketball semifinals https : //t.co/O87NvtEECb",0.0,0.1
 Selective Reporting : Even reporters r spared - Akash hit back Anti CAA Protestors even covered MSM ! Kerala Journalist left go confirming Muslim identity ! Reporting Death ! Bollywood & amp ; MSM left report Hindu deaths & amp ; agony https : //t.co/Mr5prr8vqb,0.0,0.0
" CAA-NRC first law passed Indian parliament persecute minorities . There 's long list laws like TADA , POTA , AFSPA , Makoka , Cow-protection law , UAPA , Triple Talaq Bill , etc . passed specifically target .",0.1,0.3666666666666667
 RT @ Me_nehru : Today Indonesia protesting caa/nrc/npr.. # BraveWomensOfShaheenBagh @ Troll_Ziddi https : //t.co/DxzWUR6tKU,0.0,0.0
 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏for India,0.0,0.0
 Fuck,-0.4,0.6
 Bucking Elon W & amp ; M CAA quarters . Nathan Knight presented Player Year Defensive Player Year hardware . Reminder Elon 's Simon Wright ( torn plantar fascia ) . He started Chuck Hannah last week try combat W & amp ; M 's twin towers .,0.0,0.06666666666666667
" @ PrangyavitSahu @ RedRanger3000 @ TulsiGabbard Oh Prangyavit , n't got far : ) https : //t.co/YCAWdrJtGU https : //t.co/YObmqwV4Pj And CAA trying save AfPakBangla minorities ? https : //t.co/JW1s90tQkk But people simply ignore . They 're bigots .",0.19999999999999998,0.7857142857142857
 India ’ enact CAA without nuclear power . Imagine hostile world small act giving partial relief Hindus Pakistan . How hostile India control citizenship like every country ... .,-0.175,0.35
" Finally , Bangladesh Gov . forced cancel Butcher Modi 's # Bangladesh visit . Modi change terrorism mind Other wise ! Muslim world remain silent . Our Next step Strong ... ... . @ narendramodi # CAA # BJP # DelhiViolance # _suspend_delhi_govt # https : //t.co/GgmdfI4RF8",0.1261904761904762,0.47261904761904766
" RT @ ashoswai : In UP Bihar , difference Sanghi police !",0.0,0.0
 RT @ swapan55 : How anti-CAA stir became Muslim upsurge Modi govt . article today Sunday ToI . https : //t.co/RR5LrwLbJs,0.0,0.0
" 3 dead bodies found # ShaheenBagh Stories woman 's dead body found area A Sharma , nothing mainstream ? Something dangerous , today couple arrested 4 running ISIS module ammunitation & amp ; planning 4 suicidal attack.😠 https : //t.co/SuL2rSW2E6",-0.3333333333333333,0.5666666666666668
" RT @ ndtv : Delhi man , son saved 60 people clashes # CitizenshipAmendmentAct . https : //t.co/wF9014Pm4k https : //t.co/DJ2Bo…",0.0,0.0
" RT @ htTweets : CAA stir meant defame India , says RSS leader ( report @ smritikak ) https : //t.co/kyqjPtrXlp https : //t.co/w58KWo342V",0.0,0.0
" Mukul Kesavan : The CAA drafted complement all-India National Register Citizens , non-Muslims excluded NRC would get-out-of-jail-free card undocumented Muslims would cast limbo . https : //t.co/1NJzl7rnXo",0.0,0.0
 Witch hunt begins targeting Muslims based ( fake ) intelligence . Those caught camera spreading actual terror provided security let Scot free . Don ’ forget Pulwama accused ’ even charge sheeted 🙄 https : //t.co/GaK3a2kmaE,-0.033333333333333326,0.6333333333333334
" Third # CAA quarterfinal game underway Washington , D.C. William & amp ; Mary Elon . @ CAABasketball # CAAHoops https : //t.co/RrHCiM9Awa",-0.2,0.2
 RT @ coolfunnytshirt : Pic1 : Statement world famous historian . Pic2 : Reaction world famous Anti-CAA activist . https : //t.co/oL7qfbsQg1,0.5,1.0
 Are really shameless ’ defend people terrorist links ’ religion ? 🤢,0.2,0.2
 RT @ Naveen_Guptaa : Director Kabir Singh & amp ; Arjun Reddy . Fearless # iTRUSTMYPRIMEMINISTER # CAA # NRC # ISupportCAA_NRC https : //t.co/p57IHP…,0.0,0.0
 Someone tell idiot ’ want welcome someone @ outside India . These Muslims living there… https : //t.co/rOCB2XS0ka,0.0,0.5833333333333334
" I trust prime minister political leader , puts India first , party next self last . India secure hands present times turmoil . # iTRUSTMYPRIMEMINISTER https : //t.co/P24ewt2KAG",0.10833333333333334,0.18333333333333335
" Delhi : Couple IS links detained Jamia Nagar , ‘ inciting anti-CAA protests ’ , say police . Names : Jahanjeb Sami Hina Bashir Beg , Kashmir . The longer protests run , deeper probe go . This turning pincer move https : //t.co/xlxfbGIiMT",0.0,0.0
" # BahujanOpposeCAA Just like demonetization CAA-NRC exercise purposefully done increase parasitic hold organised RSS brahminwadi forces poor , unorganised , divided thousands castes , doses communal anti-muslim agenda , process disenfranchising bahujans https : //t.co/xh1PqwEbxj",-0.4,0.6
" @ _YogendraYadav While rapists r treated like VIP 's , supporters take Tiranga rallies , No FIR , Victim family t… https : //t.co/YSsifSGGu6",-0.07500000000000001,0.05
 Show country says everybody welcome : @ DrSJaishankar # CAA https : //t.co/wtF392HFf8,0.8,0.9
" Slowly surely getting know , anti- # CAA 'protests ' intentional inflammatory disinformation campaign certain # media # MSM persons opedists . Hate , bigotry big money makes toxic cocktail .",-0.021428571428571436,0.6150793650793651
" I saying # ShaheenBagh protests boon . Look caught organising so-called ‘ peaceful , secular resistance ’ : An ISIS-linked couple . https : //t.co/GD4pvicZzV",0.25,0.5
" Wow - congratulations former @ NottinghamSCSD @ NHamAthletics student Nate Knight , named @ CAA_Basketball Player Year AND Defensive Player Year ! 🏀 https : //t.co/2HmZFVFCIK # SCSDAthletics",0.05,0.5
" Breaking : Terming action UP Govt . putting posters alleged # CAA Protestors highly Unjust , division bench Allahabad High Court today said `` absolute encroachment personal liberty individuals ''",0.08666666666666667,0.4133333333333333
 Same way like # priti trusted # KabirSingh wo n't leave slap sexually abuse her.… https : //t.co/bEULwOX8Nq,0.25,0.4791666666666667
 @ MichaelKugelman Jeez ! Why n't leftists-liberalists realise 's bcos countries enact # CAA . Be… https : //t.co/7bwTXFaf4g,0.0,0.0
 RT @ sagenaradamuni : Show country says everybody welcome : @ DrSJaishankar # CAA https : //t.co/wtF392HFf8,0.8,0.9
 RT @ pradeepgoud11 : Movie Industry : Either talented Leftist ... . # iTRUSTMYPRIMEMINISTER https : //t.co/CnFWwCx6Hh,0.32499999999999996,0.75
 Nuclear Regulatory Commission approves license transfer Beaver Valley Nuclear Station Pittsburgh Business ~ Lic… https : //t.co/MUPPzDrmTQ,0.0,0.0
" RT @ sudhiarya : # iTRUSTMYPRIMEMINISTER All political parties stop politics # CAA , helpful people India .",0.0,0.1
 RT @ vaikunt_h : # itrustmyprimeminister Hoping hear sane voices . https : //t.co/20RSnhz02n,0.0,0.0
 @ what_did_imiss @ dastgeerikariw @ brwtweets Not supremacists After eradicating Hindus frm Kashmir name… https : //t.co/pvCkpjBKOZ,0.0,0.0
" Delhi Man , His Son Saved Over 60 People During Clashes Over CAA https : //t.co/7EcCAoPf5Y via @ ndtv",0.0,0.0
" Time take look next senior feature # 84 Dylan Stapleton , All-CAA tight end Indiana , Pa. # GoDukes https : //t.co/1AkhFzYCQe",-0.08928571428571429,0.14285714285714285
" RT @ svaradarajan : More evidence Bisht aka Adityanath clue governance , law even common decency https : //t.co/DdwtQ377nQ…",0.1,0.5
 one say . good see people standing truth unlike liberals # itrustmyprimeminister https : //t.co/Y7bCruQWjs,0.7,0.6000000000000001
 @ MuqtedarKhan @ nialakhalil @ VOANews @ aimim_national @ asadowaisi @ khanumarfa @ RanaAyyub @ MichaelKugelman… https : //t.co/Vymi10qh85,0.0,0.0
 @ cnni @ CNN @ CNNPolitics @ nytimes @ nytopinion @ nytpolitics @ washingtonpost @ QuickTake @ business @ Bloomberg… https : //t.co/RBBci5ENoK,0.0,0.0
 What secret lead bad relationship foreign countries ?,-0.40833333333333327,0.49722222222222223
 Same way like # priti trusted # KabirSingh wo n't leave slap sexually abuse . # iTRUSTMYPRIMEMINISTER,0.25,0.4791666666666667
 Person : Your bra strip visible Swara Bhaskar : But I ai n't wearing . Person : Same case NRC ?,0.0,0.125
" Pak gearing foment civil unrest , terror attacks , communal riots India Unfortunately , country seems busy protests CAA time complex threat lurking . It begun manifesting ; remains elusive strategic experts . https : //t.co/kIFoSNkhiz",-0.2333333333333333,0.5666666666666668
" This , @ rkarnad : '' It regrettable protest movement labelled anti-CAA movement ... represents much affirmative emotion , unified country , well affirmation India ’ constitution right . '' https : //t.co/TaLZzvgr10",0.44285714285714284,0.7178571428571429
 GAMETIME ! ! ! Less 10 minutes tip-off CAA Quarterfinals William & amp ; Mary ! # Team107 # HeatRises🔥 https : //t.co/ysbySI2RYV,-0.20833333333333331,0.06666666666666667
