Sentence,Polarity,Subjectivity
" The majority traders M00Slims , stopped buying knitted garments producers , mostly Hindus , claim manufacturers . https : //t.co/L8EFURn4ML",0.5,0.5
" @ naomi2009 @ timesofindia If still read understand English , spend 10 minutes read educat… https : //t.co/Yw8pqZcECA",0.0,0.0
 RT @ LiveLawIndia : [ Breaking ] United Nations Commissioner Of Human Rights Files Intervention Application In SC Against CAA https : //t.co/16AR…,-0.375,0.55
" Mr. Thatoor rightly stated ” India respected upholder human rights past ” . Whilst UN High Commissioner Human Rights files intervention plea Supreme Court CAA , India protests TODAY ...",0.03914285714285714,0.30514285714285716
" Every pogrom , genocide , ethnic cleansing Indian government allows enables India ’ “ internal matter ” world look away . Maybe India leave UN ’ like .",0.0,0.0
" Five foreigners asked leave India participating anti-CAA protests violating visa norms , says Government https : //t.co/vS6G7T0m9d",0.0,0.0
 @ thelogicalPersp @ Soumya58880358 @ BahubaliDKiller @ imSYuvaraj @ Nehr_who @ suhasinih @ DilliDurAst I read act… https : //t.co/VOSEPjxo5e,0.0,0.0
" @ DilliDurAst @ pavan_sethi # CAA belong Pakistan , Bangladesh Afghanistan anyone ca n't say is… https : //t.co/sX3h00Hcg9",0.0,0.0
" Bhim Army Students Federation urge bahujan join call Baba Saheb ' grand son , Prakash Ambedkar @ Prksh_Ambedkar Chalo_Delhi CAA , NRC , NPR & amp ; attack constitution @ BhimArmyChief Time : 10am onwards Date : 4th , March , 2020 Venue : Jantar-Mantar , New Delhi https : //t.co/7ysvvHUigr",0.3181818181818182,0.7272727272727273
" The Wire : The Wire News India , Latest News , News India , Politics , External Affairs , Science , Economics , Gender Culture https : //t.co/Ifs0L6SFAu",0.25,0.5
" Dear Indians follow Islam ... We Indians , Modi Supporters , Athiest much right . We fe… https : //t.co/cT1S8sx0Ex",0.2857142857142857,0.5357142857142857
" UNHRC headed Chile 's former President Michelle Bachelet , Socialist Party leader 😎 ... ..Trying illegal ways",-0.25,0.25
" Oh really ? How many times UNHRC moved Intl . Court Justice Supreme Court Pakistan violations human rights Hindus & amp ; Sikhs including kidnapping , rape , forced marriage , conversion & amp ; genocide ? Has left-jehadi ecosystem permeated # UNHRC well ?",0.09999999999999998,0.25
 @ DCPEastDelhi There star anchors spread rumor hate TV studios . There digital outlet… https : //t.co/GyqbeZGeXo,-0.4,0.45
 RT @ BahatiPhill : # RwOT devs DevOps use Letsencryt https certificates . check https : //t.co/XB2fKDijZg,0.0,0.0
" @ pujaraamit @ InayatAndrabi See need start class 5 , teach understand whats written… https : //t.co/QrOTYy4gra",0.0,0.0
" Lolz..everything internal matter , show much concern countries ’ minorities..isn ’ internal matter countries . Bl**dy hypocrites !",0.06666666666666667,0.06666666666666667
" RT @ svaradarajan : UN Human Rights Chief Intervenes Supreme Court CAA Case , India Objects https : //t.co/PyRiypX4np via @ thewire_in",0.0,0.1
" Since Pulwama attack , India attacked Pakistan ( Balakot ) , illegally annexed Occupied Kashmir & amp ; adopted laws like CAA . Perhaps Western powers bowing India reflect role empowering India ’ brazenness . @ arabnewspk https : //t.co/xKXY13RXwM",-0.25,0.25
 Nobody ... .literally literally nobody Le antinationals,0.0,0.0
 @ DearthOfSid Absolutely ’ need CAA protect persecuted NRC keep persecutors thi… https : //t.co/NwgahnKAKP,0.2,0.9
" Anti-CAA riots : 19 year old Vivek attacked shop , drill machine bored head… https : //t.co/LWY8StGKSI",-0.2,0.6
 @ naomi2009 @ NadiaWhittomeMP Absolute rubbish considering Hindus also victims riots . I n't see of… https : //t.co/mpMANIinxD,0.2,0.9
 Time time cased forced conversion rapes minority reported Pakistan @ UNHumanRights d… https : //t.co/FM6QHEBqS9,-0.30000000000000004,0.2
 The one man knows shit .,-0.2,0.8
" Every time I see Shaheen Bagh types hold Dr Ambedkar ’ picture justify political protest humanitarian CAA , I reminded said Muslims ... We must collectively protest defend legacy Babasaheb opportunists . https : //t.co/wT7zL2hNAp",0.0,0.1
 RT @ philos87 : UNHRC involved CAA .,0.0,0.0
" The Delhi police recovered many eight dead bodies sewage drains , following Delhi Anti-Hindu riots carried pretext “ peaceful ” Anti-CAA protests https : //t.co/0Z5Hw9I4Fe",0.1375,0.375
" When BJP speaks every day Pak Bangladesh nationals persecuted , internal matter Pakistan or… https : //t.co/qu1bNUBKw2",0.0,0.0
 So suddenly Parliament subservient man 's anarchic ways ? How much hatred dwell an… https : //t.co/rlylKkhu3A,0.1,0.35
" Before protests began , Shah forefront promising NRC . However , messaging completely changed nationwide protests . https : //t.co/U49tTPo5yu",0.15000000000000002,0.45
" UN body goes Supreme Court CAA ; ‘ internal matter ’ , says government https : //t.co/h6lNCfUhgr https : //t.co/VDL273t2d5",0.0,0.0
" Who told tht # CAA Indians show papers citizenship . It 's high time people consider actors intellectuals reconsider . They act script given , actors nothing else https : //t.co/PUU4D1hNd7",0.16,0.5399999999999999
 # BREAKING | CNN-News18 accesses UNHRC ’ intervention application Citizenship Amendment Act . CAA unequally puts Muslim migrants risk : UNHRC . UNHRC questions objectivity CAA . @ utkarsh_aanand details # CitizenshipShowdown https : //t.co/AZCC6wwSm3,0.0,0.0
 Disgusting traitor . What blasted womb parasitical blood-sucker claw way ?,-0.8,0.95
" RT @ timesofindia : UN body goes Supreme Court CAA ; ‘ internal matter ’ , says government https : //t.co/h6lNCfUhgr https : //t.co/VDL273t2d5",0.0,0.0
 The Children Goebbels : The utterly baseless opposition CAA glaring example lie becoming truth trumpeted repeatedly ( writes @ satyanveshan ) https : //t.co/1UraelyMNR,0.225,0.925
 Same happened Shaheen Bagh . Some one issued Fatwa use women kids shield block Delhi-Noida road two months . Truth come Police crack interrogate women . 99 % tell truth handlers 😎,0.0,0.125
 Who gave ID cards ? Is # indian citizen ? # CAA # CAA2020 # NRC_CAA # NRCBill # NPR many like hin i… https : //t.co/JRcx944Gcy,0.5,0.5
 RT @ Rajuman74740398 : @ OpIndia_in She CM & amp ; understand limitation . CAA expose soon .,0.0,0.0
" Alright Jimmy , I 'll spell . His privilege # 1 Autoreviewer , # 2 Patroller . So pages created n't need reviewed . Abusing , made BIASED pages JNU attack , Delhi Riots , CAA protests UP within past 2-3 weeks . Even ( 1/n )",-0.25,0.25
" Acha , NRC implications Bangladesh Than purpose # NRC Assam 1600 crores of… https : //t.co/i8sbbxA1bB",0.0,0.0
 Goa : Congress leader arrested hate speech Lord Parshuram anti-CAA rally backed Goa Church… https : //t.co/WiJYKiQmGY,-0.8,0.9
 @ unhrcpr Plz help protect hindus,0.0,0.0
 RT @ OpIndia_com : Goa : Congress leader arrested hate speech Lord Parshuram anti-CAA rally backed Goa Church https : //t.…,-0.8,0.9
 Okay ! HM @ AmitShah scared ! You n't ask UN High Commisssioner plan & amp ; strategize another protest like… https : //t.co/4JHKFsFvoY,0.470625,0.52
 Melbourne ’ Ruchira Talukdar started petition Indian High Commissioner Australia Delhi riots violence anti-CAA/NRC protestors . Please sign . https : //t.co/YK9I5Nvznc,0.16,0.5399999999999999
 Goa : Congress leader arrested hate speech Lord Parshuram anti-CAA rally backed Goa Church https : //t.co/qhV1ZeS6E2,-0.8,0.9
 CAA : United Nations Human Rights Commission & amp ; Supreme Court : Faizan Mu ... https : //t.co/paoHVtFVKI via @ YouTube,0.0,0.1
" UQ : ” In Oct 1984 Delhi witnessed Genocide Sikhs thousands , congress rule . We must ensure ethnic , religious minorities able feel safe given recent violent tensions CAA. ” https : //t.co/9o0aCBxb9s",0.039999999999999994,0.525
" @ inquestioner One reason . No , two . UN 's stand regarding CAA . The one , perhaps important one , is… https : //t.co/G1f7P92wlP",0.4,1.0
 Global epidemic islamophobic virus . Origin : Jewish State . Major outbreak : India .,0.020833333333333332,0.16666666666666666
" A law discriminates minorities & amp ; NRC threatens render millions Stateless , put detention centres certainly matter UN High Commissioner Human rights intervene https : //t.co/7ljy6w6cYu",0.12476190476190475,0.4038095238095238
 This r manufacturing protest beating women & amp ; forcing chant anti India slogans . Shame thos… https : //t.co/wdaRjZsx8b,0.0,0.0
 Protester came participate Young India March CAA/NRC/NPR slapped delhi police personnel . @ DelhiPolice tell ’ fault ? We demand immediate suspension arrogant policeman @ nsaibalaji @ kawalpreetdu @ kavita_krishnan @ ojhaanjali https : //t.co/Q3obNTwtJO,0.1,0.4
 So @ murtaza_farooq behalf shias saying Shias DO NOT want inclusion CAA yes ? Thank . Please note @ UnSubtleDesi & amp ; @ amargov take photo & amp ; publish statement official Shia response,0.0,0.0
 RT @ YogisViewFinder : When government ’ data basis Huge exercise CAA/NRC ? ? ?,0.4000000000000001,0.9
" I met families detainees 've died since Oct. All eerily similar stories , interchangeable details . `` How come believe family time cremate ? '' My report # NRC # Assam @ AJEnglish https : //t.co/smwG6DWfNt",0.0,0.4
" 5 foreigners asked leave India protesting CAA ? Hundreds Indians brutalized , beaten , jailed , shot , abused , attacked & amp ; killed protesting evil # CAA_NRC # IndiaRejectsCAA_NRC",-0.6,0.5
" @ poopsy1971 @ LBC Next # CAA brutalised minorities pak , cares ? Do u think @ MaajidNawaz does… https : //t.co/P0Lrx0MTQh",0.0,0.0
" @ jim_bheem @ BahubaliDKiller @ Soumya58880358 @ Nehr_who @ suhasinih @ DilliDurAst I CAA , I ’ explain… https : //t.co/qBM46g902A",0.0,0.0
 Took journalism . Now working @ thewire_in anti India agenda following anti India agenda sometime . While Delhi riles anti CAA protests riots . She kept anti Hindu anti BJP anti govt agenda . While tries push 2/n https : //t.co/7bpu8kgKZy,-0.05,0.25
" In fulfilling wishlist , biased causing injustice millions , injustices done s… https : //t.co/YwFB31USPK",0.0,0.0
" 2020 @ UNHumanRights Council Members : 🇵🇰 Pakistan — Death penalty 'blasphemers' 🇸🇴 Somalia & amp ; 🇸🇩 Sudan — Death penalty gays 🇲🇷 Mauritania — 500,000 slaves 🇻🇪 Venezuela — Maduro tyranny 🇶🇦 Qatar & amp ; 🇱🇾 Libya — Enslaves migrants Hence Application SC # CAA😀",0.0,0.0
" That # Constitution established law ( Citizenship Act 1955 ) # India says . CM Mamata Banerjee taken oath uphold Constitution India . If indeed said , totally unacceptable shocking call 'UN referendum ' # CAA . https : //t.co/mwvJFUxbmR",-0.5,0.875
" Any journalist worked LS RS access records yet claims NRC CAA anti Muslim shows deliberation towards destabilising India . Can learned journalist , boasts priviledged education , play naive matter . 8/n https : //t.co/vbcVPwobaN",-0.3,1.0
" CAA protesters demand right Did say anything religion , Then made Hindu vs Muslim ? 1 ) The government brought law intention beginning 2 ) BJP leaders devotees # IslamoPhobicIndianMedia https : //t.co/BphIFHpaPS",0.2857142857142857,0.5357142857142857
 Have look https : //t.co/nffwoZllKo CAA taking away citizenship giving citizenship : PM Modi,0.0,0.0
 I appeal Bahan Mayawati ji welcome initiative taken Prakash Ambedkar ji protect Bahujans ill effects black laws like CAA NPR NRC . @ Mayawati # IslamoPhobicIndianMedia # CasteistMedia https : //t.co/Tkbbl4hXgb,0.04444444444444446,0.7777777777777777
 Apart CAA views Ayodhya verdict questioned highest court justice even tried incite violence videos quite evident . She tried level best provoke Muslims making targeted statement riots fear . 12/n https : //t.co/Tfq9NZmW86,0.625,0.275
 The whole world discriminatory # CitizenshipAmmendmentAct India . ▪️Albany New York state unanimously passes resolution condemning India 's CAA . Special thanks @ BorisJohnson @ BernieSanders @ Europarl_EN @ RepAOC support minorities . https : //t.co/m9nj95V71z,0.2233766233766234,0.40649350649350646
" UNHRC headed Chile 's former President Michelle Bachelet , Socialist Party leader 😎 ... ..Trying illegal ways https : //t.co/8C5ViQoiCr",-0.25,0.25
 UN human rights files intervention application Supreme Court controversial Citizenship Law..… https : //t.co/MJuwfskMDB,0.275,0.525
 @ maumofa306 @ AmbedkarCaravan Present CAA NRCNPR created Jogendra Nath Mandal.Dr Babasaheb Ambedkar Constitu… https : //t.co/ZTZtivsz3d,0.0,0.0
" Shame allowed use @ UN platform cover Modi 's Muslim genocide campaign . As Modi secretly sent team . Likewise , secret briefing UN . Where 2 EU members & amp ; 3 Indians present . Not Human Rights Representative No media . # StandUpForMuslims https : //t.co/revIjo7VIn",-0.2,0.375
 RT @ CofCSports : Drayton Siegling three games ERA 0.36 earning CAA Pitcher Week accolades https : //t.co/uPCE2CpvEv,0.0,0.0
 CAA explained beautifully ... Please watch ... @ RahulGandhi @ priyankagandhi https : //t.co/Uv0XJHeMSE,0.85,1.0
 And people pakistan say `` IK 's foriegn policy ? `` . The UNGC speech back back interac… https : //t.co/TrfXKBzLGT,0.0,0.0
" UN rights chief move SC CAA , irks India https : //t.co/uNgxxZX3QA",0.0,0.0
 RT @ Scott_Helme : Let 's Encrypt identified bug CAA checking disabled issuance 2h 12m whilst patched : https : //t.co/o2…,-0.2,0.3
 When officers says government ready oppose # CAA problem ? I said demanding stop # NPR base # NRC officer said kicking infiltrators ? I said # CAA infiltrators ’ providing # Citizenship 1/2,-0.30000000000000004,0.75
 It must complete meltdown Heathrow Airport HQ . CAA also gone oddly quiet . They know a… https : //t.co/Tus4LJLwqx,0.05,0.3666666666666667
 @ jihadwatchRS another proof women forced take part agitation beating women take… https : //t.co/UNH6XtN293,-0.30000000000000004,0.2
 What exactly @ DCPNewDelhi @ DCPSEastDelhi @ DCPNEastDelhi @ DCPEastDelhi ? Can ’ control goons rioters so… https : //t.co/fdUn5NvGVS,0.25,0.25
 RT @ Adi73579778 : See clips # supportcaa If true hindu,0.35,0.65
 Good know UN watching India Modi ’ vile CAA challenged https : //t.co/Qhrw03Mu3D,0.7,0.6000000000000001
 # BREAKING : India hits back UN High Commissioner Human Rights Office filed Intervention Application Supreme Court India # CAA . ‘ We strongly believe foreign party locus standi issues pertaining India ’ sovereignty. ’ https : //t.co/V64VRcebzw,0.09366666666666665,0.29966666666666664
 Let 's encrypt incident proper handling thereof . It seems right thing th… https : //t.co/wXIoSL70xa,0.14285714285714285,0.31785714285714284
 80 % retweeting friend find success 20 % goes Washington DC places matching ID,0.3,0.0
 @ nrc Coldstone loser !,0.0,0.0
 UNHRC probably lost . I hope @ narendramodi Government withdraws India UNHRC interference Soverign affairs like Israel biased behaviour . Mere condemnation MEA wont suffice @ DrSJaishankar ji ! ! ! https : //t.co/tUYAT9NRWY,-0.9765625,0.5
 BREAKING : @ UNHumanRights filed intervention application @ SupremeCourtIND CAA . The UNHRC previously issued statement saying law `` fundamentally discriminatory nature '' . # WorldAgainstCAA_NRC_NPR https : //t.co/enrTmJfQlI,-0.16666666666666666,0.16666666666666666
" If bangladeshis Indian Citizens , point partition create two Islamic Nations ? Basically , Muslims three countries , Hindus even complete India . Secularism ? # CAA # NRC # WeSupportCAA # MamataBanerjee # DelhiRiots # WestBengal",0.1,0.4
 RT @ rupagulab : Why hell ’ parties said “ yes please Modi ” CAA read damn bill first ?,0.25,0.3333333333333333
 @ RJ_RishiJain @ jijoy_matt CAA act fool . It activated using NPR NRC . explain wha… https : //t.co/XIRseDruGD,0.0,0.0
 RT @ Adi73579778 : See clips # supportcaa If true hindu https : //t.co/EWJ6Q8lvSq,0.35,0.65
" 80 % retweeting friend find success 20 % hair bleaching , knowing , happening p… https : //t.co/4kSlgO0sBU",0.3,0.0
" Finally truth came ! ! Where 💩heads NRC NPR , crying constitution ? … https : //t.co/hKES9yweLU",-0.1,0.8
" @ FranzOnBrands @ fborgesius @ nrc In targetable ad medium , brands tend focus subset audience , meanin… https : //t.co/sXTF7lQAJr",0.0,0.0
 The Dutch Minister Foreign Affairs calls fly zone Idlib . Hecwill propose initiative Friday EU ministers . # IdlibUnderFire https : //t.co/UPYkZtMIDB,0.3375,0.5125
 Time India pull,0.0,0.0
 RT @ airnewsalerts : Govt reiterates # CAA 'Internal Matter ' India ; foreign entity locus standi country 's sovereignty . https : …,-0.0625,0.0625
 Just precisely type buffoonery gets vocal protests NRC .,0.4,0.8
 UN HRC n't right intervene internal matter great democratic country India .,0.36190476190476195,0.42857142857142855
" If using Let 's Encrypt generate certificates , check certificate requires renewal immediately . https : //t.co/sUB9e9YX3V",0.0,0.0
" RT @ AgentSaffron : In Delhi , Sikhs hate Sanghis love fellow Sikhs keeping langar Anti CAA protestors .",-0.15000000000000002,0.75
 Also go back 2010 NPR,0.0,0.0
 @ CitizenKamran CAA mention word-persecuted,0.0,0.0
 Why u tagging @ UNHumanRights Say Thanks taking interest # NRC_CAA_NPR citizenship matter 🙏🙏🙏🙏🙏🙏… https : //t.co/0pPWbe3dj6,0.2,0.2
 JUST IN Office UN human rights commissioner files intervention application supreme court # CAA Mea says foreign party locus standi issues related India 's sovereignty . https : //t.co/UpdvcVNHaE,-0.041666666666666664,0.20833333333333334
" Shahrukh , man red t-shirt opened fire police violence Delhi 24th February , ar… https : //t.co/tPksXOqomf",0.0,0.0
" United Nations Commissioner Human Rights moves Supreme Court CAA , India hits back saying internal matter https : //t.co/uv7CpY0VIC # CitizenshipAmendmentAct # UNHRC",0.0,0.03333333333333333
Text,0.0,0.0
 What UN HRC done Uighurs China Rohingyas Myanmar clear signs relig… https : //t.co/c9UL8A1e7o,0.10000000000000002,0.3833333333333333
 Same happened Shaheen Bagh . Some one issued Fatwa use women kids shield block Delhi-Noida road two months . Truth come Police crack interrogate women . 99 % tell truth handlers 😎 https : //t.co/kk3UvHn8WA,0.0,0.125
" These MusIim women tell How FORCЕD & amp ; THRЕАTENED BY THEIR OWN MEN Go & amp ; sit Anti CAA Protests & amp ; raise Anti India Slogans . They Beаten Refuse . `` We didnt want go , Men entered housе & amp ; beat us & amp ; forced us go dharna '' https : //t.co/YEZEaonW9Z",0.14999999999999997,0.6
 The petition CAA UNHRC illegal India Court send strong message La Presidenta - https : //t.co/RnfNijwz7h,-0.033333333333333354,0.6166666666666667
 This unprecedented step & amp ; arguably extreme one @ UN body take . But India respected upholder human rights past UN agency would needed consider thing : https : //t.co/b5KLsP3eb7,0.056249999999999994,0.5625
 @ joysamcyborg @ Iyervval Great India anything wrong exclusing # CAA,0.15000000000000002,0.825
" The Delhi police recovered many eight dead bodies sewage drains , following Delhi Anti-Hindu riots carried pretext “ peaceful ” Anti-CAA protests https : //t.co/0Z5Hw9I4Fe",0.1375,0.375
 Imagine THIS man HC get FIRs done people hate speech . THIS MAN - says neither Parliament Nor Supreme Court decide CAA decide streets . This man given midnight hearing judge . Imagine . https : //t.co/B4L68i1VoQ,-0.8,0.9
" Loooool Shias Sunnis murdering like tomorrow Iraq , Syria , Lebanon idiot talking like . Anyway bleeding dindoos crying Shia persecution Iran included CAA , answer",-0.5,0.7
Text,0.0,0.0
Text,0.0,0.0
Text,0.0,0.0
" All Bangladeshis living Bengal Indian citizens , Mamata Banerjee says , read views issue CM https : //t.co/B0OODulQVg",0.0,0.0
" Total capacity ALL prisons India 3.9 lakhs . ( NCRB 2017 ) Assam NRC alone rendered 19lakh people ‘ stateless ’ . Aside essential humanitarian concerns , NRC debacle plain idiotic policy . What plan ? Throw ? Keep ? Where exactly ? WHY DO THIS ?",-0.1261904761904762,0.4980952380952381
 RELIGION IS FREE TO APPLY FOR INDIAN CITIZENSHIP IN DOMINANCE WITH ARTICLES OF CONSTITUTION OF INDIA . SUBJECT MATTE… https : //t.co/MmDvWHjrUL,0.11666666666666668,0.5666666666666667
 UN High Commissioner Human Rights Michelle Bachelet moving file intervention application Supreme Court Citizenship Amendment Act ( CAA ) . https : //t.co/Clc5dPQakR,0.08,0.31999999999999995
" A law discriminates minorities & amp ; NRC threatens render millions Stateless , put detention centres certainly matter UN High Commissioner Human rights intervene https : //t.co/7ljy6w6cYu",0.12476190476190475,0.4038095238095238
Text,0.0,0.0
" If bangladeshis Indian Citizens , point partition create two Islamic Nations ? Basically , Muslims three countries , Hindus even complete India . Secularism ? # CAA # NRC # WeSupportCAA # MamataBanerjee # DelhiRiots # WestBengal https : //t.co/3ZLsFKIYnY",0.1,0.4
 A woman Aligarh reveals husband forced attend anti-CAA dharna ! Now bold woman lodged complaint police ! I 'm waiting response feminists ! I 'm damn sure say : * The peaceful husband empowering wife sending protest,0.04791666666666665,0.49111111111111116
" Students-youth , banner Young India Against CAA/NRC/NPR , marching Peace & amp ; Justice detained different areas Delhi . Not surprised shameful conduct Delhi Police . The students-youth gather Jantar Mantar continue protest . Join https : //t.co/2KxDdjFQXq",0.016666666666666666,0.6333333333333333
" Five foreigners asked leave India participating anti-CAA protests violating visa norms , says Government https : //t.co/vS6G7T0m9d",0.0,0.0
" How changing ‘ Display Name ’ Twitter one woman think fighting fearlessly CAA NPR NRC law ? We one woman per day till Women ’ Day 8th March . Apart Shaheen Bagh women , one name pops mind @ RanaAyyub",0.0,0.0
" From Europe , gearing greet Modi Brussels 13th 14th March serve protests Fascist regime , state-sponsored pogroms & amp ; anti-constitutional segregational Acts NRC & amp ; CAA # BrusselsChalo # WorldAgainstDelhiViolence # NoNRC # NoCAA https : //t.co/cRoCEWZHFA",0.0,0.0
 @ mynameswatik I big fan 's opposing CAA NRC NPR loves indian Cons… https : //t.co/3SFyw3YH9D,0.0,0.1
 Do read fine intervention UN High Commissioner Human Rights exposing unconstitutional nature CAA & amp ; also violates India 's international obligations several treaties https : //t.co/rMJjYN2afi,0.11533333333333333,0.22800000000000004
 RT @ Brahmeme : This treat women . They beat women 's name CAA monster sale https : //t.co/9OW6pMNJFS,0.0,0.0
 @ SarojK304 @ fearnocreation @ thinkoutofbox @ DilliDurAst The 3rd issue CAA excludes muslims .,0.0,0.0
" 3 . The Bal Narendra posters plastered DND highway mentioned 3 `` achievements '' : ending moth-eaten autonomy Kashmir , criminalisation triple talaq , NRC Assam . Whatever think initiative , put together intent clear .",0.10000000000000002,0.3833333333333333
 RT @ NetajiBond : This tje bring crowd Anti CAA protests . https : //t.co/ikEAdkT5Rw,0.0,0.0
 Shoot bastards !,0.0,0.0
" These MusIim women tell How FORCЕD & amp ; THRЕАTENED BY THEIR OWN MEN Go & amp ; sit Anti CAA Protests & amp ; raise Anti India Slogans . They Beаten Refuse . `` We didnt want go , Men entered housе & amp ; beat us & amp ; forced us go dharna '' https : //t.co/YEZEaonW9Z",0.14999999999999997,0.6
 Protester came participate Young India March CAA/NRC/NPR slapped delhi police personnel . @ DelhiPolice tell ’ fault ? We demand immediate suspension arrogant policeman @ nsaibalaji @ kawalpreetdu @ kavita_krishnan @ ojhaanjali https : //t.co/Q3obNTwtJO,0.1,0.4
" RT @ RatanSharda55 : Though I would n't call idiot , hypocrite , side kick Nehru dynasty",-0.8,0.8
" Baijayant Panda questions UNHRC 's intervention plea CAA , asks 'why China 's repression ? ' | India… https : //t.co/fRKReKya4z",0.0,0.0
" @ AgainChloe @ PaloAltoYimby @ seanchandra @ SonjaTrauss CAA CAR actually radical land reform , lov… https : //t.co/m5aztmqnT5",0.0,0.1
" In India : Illegal Bangladeshi infiltrators protesting CAA . Recently 2 Bangladeshis arrested involvement Delhi 's Seemapuri violence . In Bangladesh : Today , Bangladesh security shot dead 8 Rohingyas near refugee camp allegedly involved drug & amp ; human trafficking",-0.11666666666666665,0.2916666666666667
 RT @ desimojito : How got crowd anti CAA protests https : //t.co/66b3vxuadP,0.0,0.0
" Really , # UNHRC ? No court intervention agnst # China ( repression/torture Tibet & amp ; Xinjiang ) , # Iran ( torture/killings pol prisoners ) # Pakistan ( torture , genocide Balochistan ) U hv shame opposing # CAA humanitarian aid persecutd minorities ? Even hypocrisy limits",0.2,0.2
 Imagine THIS man HC get FIRs done people hate speech . THIS MAN - says neither Parliament Nor Supreme Court decide CAA decide streets . This man given midnight hearing judge . Imagine . https : //t.co/B4L68i1VoQ,-0.8,0.9
" US pulled @ UN_HRC calling `` cess pool bias '' . Now , intervening ongoing case CAA India lived description . UNHRC first intervene Iran , Pak , China preach India .",0.25,0.3333333333333333
 @ naomi2009 @ timesofindia None MP knows CAA . I seen one person tell wron… https : //t.co/PHWjCyOqTm,0.0,0.0
" From removing Articles 370 & amp ; 35a Constitution CAA & amp ; NRC , Modi & amp ; BJP whipping anti-Muslim hate . The violence Delhi , dozens died , latest example . Today I called government speak bigotry . https : //t.co/fcsCCgf6cd",-0.15000000000000002,0.9
" Irony CAA . Hard point minority rights countries , without inviting questions one 's record .",-0.2916666666666667,0.5416666666666666
 Feels like spring run ! Had get outside fresh air today ! # running # outsiderunning # springisontheway # nrc… https : //t.co/zKzWgpzJ1q,0.1875,0.275
" Anti CAA rally Goa 's Benaulim : Now , Congress leader Ramkrishna Jalmi arrested making derogatory remarks Lord Parshuram . Rally organised various bodies including Centre Social Peace & amp ; Justice ( CSJP ) backed Goa Church . Anti CAA become Anti Hindu .",0.016666666666666666,0.2833333333333333
" That # Constitution established law ( Citizenship Act 1955 ) # India says . CM Mamata Banerjee taken oath uphold Constitution India . If indeed said , totally unacceptable shocking call 'UN referendum ' # CAA .",-0.5,0.875
 Ofcourse Pro CAA protests targeted jihadis immediately shaheen bagh protests tolerated the… https : //t.co/yuXOJHNEjJ,0.0,0.0
" RT @ TimesNow : Baijayant Panda questions UNHRC 's intervention plea CAA , asks 'why China 's repression ? ' . https : //t.co/AP…",0.0,0.0
" `` All Bangladeshis '' Mumtaz Begum ... Get ready documents . 😡😡😡😡😡 NPR starts 1st April 2020 . NRC starts 1st Jan 2021 . You FREE 50 Year holiday package OVER . Meanwhile : Persecuted people , go nearest CAA office . 🍉🍉🍉🍉🍉",0.30000000000000004,0.65
 UN High Commissioner Human Rights Michelle Bachelet moving file intervention application Supreme Court Citizenship Amendment Act ( CAA ) . https : //t.co/Clc5dPQakR,0.08,0.31999999999999995
 International behaviour towards India shown true nature world opinion towards India Anti CAA agitation . A big lie pinned us . Now UN HRC wants intervene Supreme Court hearing ! ! !,0.18515625,0.2125
" All Bangladeshis living Bengal Indian citizens , Mamata Banerjee says , read views issue CM https : //t.co/B0OODulQVg",0.0,0.0
 @ cacalvpcy Interview caa,0.0,0.0
 UN High Commissioner Human Rights Michelle Bachelet moving file intervention application Supreme Court Citizenship Amendment Act ( CAA ) . https : //t.co/s9p11No4dx,0.08,0.31999999999999995
" On Tuesday , MEA spokesperson , Raveesh Kumar , reiterated CAA internal affair India foreign party locus standi issues related India 's sovereignty https : //t.co/r9WQ2zhvY5",-0.041666666666666664,0.17500000000000002
" BREAKING : 3rd March , 2020 . UN High Commissioner Human Rights files intervention application India 's Supreme Court CAA . @ UN @ UNHumanRights @ UN_Women @ UNinIndia @ unwomenindia CC : @ NrcProtest @ ThePeopleOfIN @ UAH_India @ karwanemohabbat @ ICLU_Ind @ SaketGokhale https : //t.co/3tqlLtTfjT",0.05333333333333334,0.2133333333333333
 Modi Govt says CAA internal matter UNHR files petition SC CAA The Modi Govt Invited envoys Different Foreign countries visit Kashmir & amp ; see Normalcy 370 removed Was n't Kashmir Internal matter ? Why Hypocrisy & amp ; Dual Stand ?,-0.03125,0.18125
" CAA protesters demand right Did say anything religion , Then made Hindu vs Muslim ? 1 ) The government brought law intention beginning 2 ) BJP leaders devotees # IslamoPhobicIndianMedia https : //t.co/BphIFHpaPS",0.2857142857142857,0.5357142857142857
Text,0.0,0.0
" 5/13 CAA act passed houses Parliament . For section democratic society , r democratic means challenge & amp ; ’ roads . Shaheen Bagh continue threat divide India communal lines , stopping progress right tracks",0.2857142857142857,0.5357142857142857
 4/13 CAA inability Delhi government effectively deal Shaheen Bagh sit provided ISI enter moles hijack use protest desired advantages .,0.6,0.8
 # UNHCR simply trying interfere India ’ internal matter . Defining # Citizenship right . It better concentrate # Europe deals # refugees https : //t.co/4KLEsvAZp4,0.19642857142857142,0.3482142857142857
" All Bangladeshis living Bengal Indian citizens , Mamata Banerjee says , read views issue CM https : //t.co/B0OODulQVg",0.0,0.0
" @ MamataOfficial Hello CM Madam , Can u please tell came Bangladesh Indian ? How u say word fo… https : //t.co/MpTTMKt0F6",0.0,0.0
